"Step","roberta_full_gnorms_fix - sched/gnorm_l1","roberta_full_gnorms_fix - sched/gnorm_l1__MIN","roberta_full_gnorms_fix - sched/gnorm_l1__MAX"
"18343","1102.8773606552447","1102.8773606552447","1102.8773606552447"
"18344","1072.6185726788358","1072.6185726788358","1072.6185726788358"
"18345","1104.1498767380212","1104.1498767380212","1104.1498767380212"
"18346","1061.897159964052","1061.897159964052","1061.897159964052"
"18347","1124.8043981902151","1124.8043981902151","1124.8043981902151"
"18348","1103.4309650869232","1103.4309650869232","1103.4309650869232"
"18349","1087.9252070193436","1087.9252070193436","1087.9252070193436"
"18350","1094.6668543620915","1094.6668543620915","1094.6668543620915"
"18351","1116.3353967614826","1116.3353967614826","1116.3353967614826"
"18352","1098.9688578155422","1098.9688578155422","1098.9688578155422"
"18353","1111.472484363189","1111.472484363189","1111.472484363189"
"18354","1088.602039923698","1088.602039923698","1088.602039923698"
"18355","1129.8973035308834","1129.8973035308834","1129.8973035308834"
"18356","1086.674854976738","1086.674854976738","1086.674854976738"
"18357","1074.4911133181845","1074.4911133181845","1074.4911133181845"
"18358","1127.4225882751025","1127.4225882751025","1127.4225882751025"
"18359","1092.8050759756527","1092.8050759756527","1092.8050759756527"
"18360","1093.79130943672","1093.79130943672","1093.79130943672"
"18361","1075.4069556558338","1075.4069556558338","1075.4069556558338"
"18362","1091.7428508098676","1091.7428508098676","1091.7428508098676"
"18363","1095.3091919361564","1095.3091919361564","1095.3091919361564"
"18364","1086.4957196819423","1086.4957196819423","1086.4957196819423"
"18365","1102.1128998201889","1102.1128998201889","1102.1128998201889"
"18366","1102.4574257644122","1102.4574257644122","1102.4574257644122"
"18367","1116.2563574172175","1116.2563574172175","1116.2563574172175"
"18368","1130.0208063248776","1130.0208063248776","1130.0208063248776"
"18369","1082.5120291323203","1082.5120291323203","1082.5120291323203"
"18370","1072.2484649034973","1072.2484649034973","1072.2484649034973"
"18371","1093.289412074565","1093.289412074565","1093.289412074565"
"18372","1083.0935293594391","1083.0935293594391","1083.0935293594391"
"18373","1103.1765195312505","1103.1765195312505","1103.1765195312505"
"18374","1084.4923843286913","1084.4923843286913","1084.4923843286913"
"18375","1098.8694471877998","1098.8694471877998","1098.8694471877998"
"18376","1102.6969614801626","1102.6969614801626","1102.6969614801626"
"18377","1091.7262511423935","1091.7262511423935","1091.7262511423935"
"18378","1100.9583172211633","1100.9583172211633","1100.9583172211633"
"18379","1108.6114777782043","1108.6114777782043","1108.6114777782043"
"18380","1075.4031861626545","1075.4031861626545","1075.4031861626545"
"18381","1087.3060148883137","1087.3060148883137","1087.3060148883137"
"18382","1129.2755243404486","1129.2755243404486","1129.2755243404486"
"18383","1093.579687176853","1093.579687176853","1093.579687176853"
"18384","1097.5413524248734","1097.5413524248734","1097.5413524248734"
"18385","1118.261833868773","1118.261833868773","1118.261833868773"
"18386","1096.2688256436052","1096.2688256436052","1096.2688256436052"
"18387","1097.0146950844671","1097.0146950844671","1097.0146950844671"
"18388","1083.2318423002243","1083.2318423002243","1083.2318423002243"
"18389","1097.2830865979467","1097.2830865979467","1097.2830865979467"
"18390","1099.3719352662026","1099.3719352662026","1099.3719352662026"
"18391","1083.0700354819996","1083.0700354819996","1083.0700354819996"
"18392","1081.438443692929","1081.438443692929","1081.438443692929"
"18393","1089.3903660838444","1089.3903660838444","1089.3903660838444"
"18394","1093.7023642892882","1093.7023642892882","1093.7023642892882"
"18395","1084.6992539194302","1084.6992539194302","1084.6992539194302"
"18396","1096.9121530345035","1096.9121530345035","1096.9121530345035"
"18397","1099.4487978095797","1099.4487978095797","1099.4487978095797"
"18398","1104.629348788768","1104.629348788768","1104.629348788768"
"18399","1099.399383822186","1099.399383822186","1099.399383822186"
"18400","1087.2334958852446","1087.2334958852446","1087.2334958852446"
"18401","1079.149410563839","1079.149410563839","1079.149410563839"
"18402","1095.7261885053194","1095.7261885053194","1095.7261885053194"
"18403","1090.131345578472","1090.131345578472","1090.131345578472"
"18404","1111.3803272060682","1111.3803272060682","1111.3803272060682"
"18405","1097.5390453241698","1097.5390453241698","1097.5390453241698"
"18406","1118.9200614495053","1118.9200614495053","1118.9200614495053"
"18407","1113.542897013699","1113.542897013699","1113.542897013699"
"18408","1104.6423765480445","1104.6423765480445","1104.6423765480445"
"18409","1105.9018284521871","1105.9018284521871","1105.9018284521871"
"18410","1121.040299390543","1121.040299390543","1121.040299390543"
"18411","1102.7786258105623","1102.7786258105623","1102.7786258105623"
"18412","1139.96976300472","1139.96976300472","1139.96976300472"
"18413","1118.7084244680968","1118.7084244680968","1118.7084244680968"
"18414","1111.5111143744214","1111.5111143744214","1111.5111143744214"
"18415","1103.1924773777955","1103.1924773777955","1103.1924773777955"
"18416","1118.1979360661617","1118.1979360661617","1118.1979360661617"
"18417","1110.1645230439367","1110.1645230439367","1110.1645230439367"
"18418","1136.4042643748394","1136.4042643748394","1136.4042643748394"
"18419","1109.646216470232","1109.646216470232","1109.646216470232"
"18420","1096.1473314451125","1096.1473314451125","1096.1473314451125"
"18421","1076.9982999710514","1076.9982999710514","1076.9982999710514"
"18422","1116.6743968626602","1116.6743968626602","1116.6743968626602"
"18423","1097.2185397105106","1097.2185397105106","1097.2185397105106"
"18424","1112.260795293594","1112.260795293594","1112.260795293594"
"18425","1074.4646296070516","1074.4646296070516","1074.4646296070516"
"18426","1098.9101938168692","1098.9101938168692","1098.9101938168692"
"18427","1097.169311881668","1097.169311881668","1097.169311881668"
"18428","1105.1879891187373","1105.1879891187373","1105.1879891187373"
"18429","1066.1156651993697","1066.1156651993697","1066.1156651993697"
"18430","1105.950437769508","1105.950437769508","1105.950437769508"
"18431","1099.8718834923172","1099.8718834923172","1099.8718834923172"
"18432","1110.601204783051","1110.601204783051","1110.601204783051"
"18433","1101.951765559451","1101.951765559451","1101.951765559451"
"18434","1101.818286914966","1101.818286914966","1101.818286914966"
"18435","1111.933352474223","1111.933352474223","1111.933352474223"
"18436","1079.1556355492926","1079.1556355492926","1079.1556355492926"
"18437","1098.8173776394854","1098.8173776394854","1098.8173776394854"
"18438","1106.1292818328666","1106.1292818328666","1106.1292818328666"
"18439","1085.867671194801","1085.867671194801","1085.867671194801"
"18440","1114.2650382834754","1114.2650382834754","1114.2650382834754"
"18441","1082.2016818705831","1082.2016818705831","1082.2016818705831"
"18442","1089.9515614055222","1089.9515614055222","1089.9515614055222"
"18443","1117.6849464855195","1117.6849464855195","1117.6849464855195"
"18444","1101.9048545625426","1101.9048545625426","1101.9048545625426"
"18445","1114.2286296012137","1114.2286296012137","1114.2286296012137"
"18446","1120.7585332361468","1120.7585332361468","1120.7585332361468"
"18447","1118.856027196486","1118.856027196486","1118.856027196486"
"18448","1097.8428214226674","1097.8428214226674","1097.8428214226674"
"18449","1093.736852093895","1093.736852093895","1093.736852093895"
"18450","1097.136023342006","1097.136023342006","1097.136023342006"
"18451","1113.1713187103392","1113.1713187103392","1113.1713187103392"
"18452","1078.287184834834","1078.287184834834","1078.287184834834"
"18453","1070.3077042070602","1070.3077042070602","1070.3077042070602"
"18454","1124.0286886489257","1124.0286886489257","1124.0286886489257"
"18455","1097.8158785105225","1097.8158785105225","1097.8158785105225"
"18456","1099.7324148521436","1099.7324148521436","1099.7324148521436"
"18457","1087.7097763638258","1087.7097763638258","1087.7097763638258"
"18458","1077.5267816426758","1077.5267816426758","1077.5267816426758"
"18459","1096.5542999459417","1096.5542999459417","1096.5542999459417"
"18460","1070.8582864618722","1070.8582864618722","1070.8582864618722"
"18461","1104.4727621145414","1104.4727621145414","1104.4727621145414"
"18462","1089.9673083158502","1089.9673083158502","1089.9673083158502"
"18463","1097.190897151277","1097.190897151277","1097.190897151277"
"18464","1085.235637609082","1085.235637609082","1085.235637609082"
"18465","1087.6383910296229","1087.6383910296229","1087.6383910296229"
"18466","1101.177288542504","1101.177288542504","1101.177288542504"
"18467","1080.4457282596168","1080.4457282596168","1080.4457282596168"
"18468","1082.7972494792225","1082.7972494792225","1082.7972494792225"
"18469","1095.263384842175","1095.263384842175","1095.263384842175"
"18470","1111.8981973068007","1111.8981973068007","1111.8981973068007"
"18471","1082.9229009313594","1082.9229009313594","1082.9229009313594"
"18472","1101.4535641564698","1101.4535641564698","1101.4535641564698"
"18473","1092.6837618665495","1092.6837618665495","1092.6837618665495"
"18474","1093.74640556853","1093.74640556853","1093.74640556853"
"18475","1100.3705516566815","1100.3705516566815","1100.3705516566815"
"18476","1098.8194570405926","1098.8194570405926","1098.8194570405926"
"18477","1114.4714797144188","1114.4714797144188","1114.4714797144188"
"18478","1104.3470527026996","1104.3470527026996","1104.3470527026996"
"18479","1124.0803668246572","1124.0803668246572","1124.0803668246572"
"18480","1087.554876251414","1087.554876251414","1087.554876251414"
"18481","1114.0650194847924","1114.0650194847924","1114.0650194847924"
"18482","1114.540177241715","1114.540177241715","1114.540177241715"
"18483","1131.035909480233","1131.035909480233","1131.035909480233"
"18484","1077.2091524219363","1077.2091524219363","1077.2091524219363"
"18485","1091.0490618050544","1091.0490618050544","1091.0490618050544"
"18486","1106.3616076736712","1106.3616076736712","1106.3616076736712"
"18487","1097.4270708897925","1097.4270708897925","1097.4270708897925"
"18488","1106.4530714087769","1106.4530714087769","1106.4530714087769"
"18489","1117.1647568441413","1117.1647568441413","1117.1647568441413"
"18490","1126.3469118044122","1126.3469118044122","1126.3469118044122"
"18491","1071.73822744337","1071.73822744337","1071.73822744337"
"18492","1088.0387143676012","1088.0387143676012","1088.0387143676012"
"18493","1087.1645466165485","1087.1645466165485","1087.1645466165485"
"18494","1125.5809424584843","1125.5809424584843","1125.5809424584843"
"18495","1110.2398361912203","1110.2398361912203","1110.2398361912203"
"18496","1079.3131195693325","1079.3131195693325","1079.3131195693325"
"18497","1128.605985103521","1128.605985103521","1128.605985103521"
"18498","1085.662381071303","1085.662381071303","1085.662381071303"
"18499","1121.6201800786678","1121.6201800786678","1121.6201800786678"
"18500","1106.464360775447","1106.464360775447","1106.464360775447"
"18501","1098.6201340483829","1098.6201340483829","1098.6201340483829"
"18502","1128.771205627112","1128.771205627112","1128.771205627112"
"18503","1071.1589394215168","1071.1589394215168","1071.1589394215168"
"18504","1095.7615919733112","1095.7615919733112","1095.7615919733112"
"18505","1082.4192483047082","1082.4192483047082","1082.4192483047082"
"18506","1076.2445998931582","1076.2445998931582","1076.2445998931582"
"18507","1103.8848738901215","1103.8848738901215","1103.8848738901215"
"18508","1116.0589441252582","1116.0589441252582","1116.0589441252582"
"18509","1108.5931038155468","1108.5931038155468","1108.5931038155468"
"18510","1108.5440721012174","1108.5440721012174","1108.5440721012174"
"18511","1103.4574887786623","1103.4574887786623","1103.4574887786623"
"18512","1089.3518143240017","1089.3518143240017","1089.3518143240017"
"18513","1109.7020505367964","1109.7020505367964","1109.7020505367964"
"18514","1064.4942115503568","1064.4942115503568","1064.4942115503568"
"18515","1114.8105672906736","1114.8105672906736","1114.8105672906736"
"18516","1071.252524205659","1071.252524205659","1071.252524205659"
"18517","1071.8338015642837","1071.8338015642837","1071.8338015642837"
"18518","1118.3222415118462","1118.3222415118462","1118.3222415118462"
"18519","1096.3385966833116","1096.3385966833116","1096.3385966833116"
"18520","1091.474285612851","1091.474285612851","1091.474285612851"
"18521","1080.673610068562","1080.673610068562","1080.673610068562"
"18522","1110.228402484232","1110.228402484232","1110.228402484232"
"18523","1113.6963227967258","1113.6963227967258","1113.6963227967258"
"18524","1199.9325703321138","1199.9325703321138","1199.9325703321138"
"18525","1097.9074490411183","1097.9074490411183","1097.9074490411183"
"18526","1101.4175367136295","1101.4175367136295","1101.4175367136295"
"18527","1090.135282514967","1090.135282514967","1090.135282514967"
"18528","1133.5901190672223","1133.5901190672223","1133.5901190672223"
"18529","1094.460142097905","1094.460142097905","1094.460142097905"
"18530","1107.595614568237","1107.595614568237","1107.595614568237"
"18531","1084.708436368296","1084.708436368296","1084.708436368296"
"18532","1102.707058801247","1102.707058801247","1102.707058801247"
"18533","1080.7505794311992","1080.7505794311992","1080.7505794311992"
"18534","1084.9279915069264","1084.9279915069264","1084.9279915069264"
"18535","1079.458057561008","1079.458057561008","1079.458057561008"
"18536","1086.2567193758955","1086.2567193758955","1086.2567193758955"
"18537","1084.0947164008794","1084.0947164008794","1084.0947164008794"
"18538","1098.7131940569193","1098.7131940569193","1098.7131940569193"
"18539","1094.4157287357475","1094.4157287357475","1094.4157287357475"
"18540","1078.949418581","1078.949418581","1078.949418581"
"18541","1088.7359709737043","1088.7359709737043","1088.7359709737043"
"18542","1103.5968378725693","1103.5968378725693","1103.5968378725693"
"18543","1089.2327473127598","1089.2327473127598","1089.2327473127598"
"18544","1104.744973075388","1104.744973075388","1104.744973075388"
"18545","1102.9847326810204","1102.9847326810204","1102.9847326810204"
"18546","1095.5325272129107","1095.5325272129107","1095.5325272129107"
"18547","1109.7326638214563","1109.7326638214563","1109.7326638214563"
"18548","1093.128670104682","1093.128670104682","1093.128670104682"
"18549","1107.438307791339","1107.438307791339","1107.438307791339"
"18550","1111.2189791140197","1111.2189791140197","1111.2189791140197"
"18551","1108.3488107615617","1108.3488107615617","1108.3488107615617"
"18552","1083.48916775213","1083.48916775213","1083.48916775213"
"18553","1085.6844284452031","1085.6844284452031","1085.6844284452031"
"18554","1102.9453469018342","1102.9453469018342","1102.9453469018342"
"18555","1093.0593787552543","1093.0593787552543","1093.0593787552543"
"18556","1086.6417679297851","1086.6417679297851","1086.6417679297851"
"18557","1089.2461303750713","1089.2461303750713","1089.2461303750713"
"18558","1092.1416503336118","1092.1416503336118","1092.1416503336118"
"18559","1097.3195067287488","1097.3195067287488","1097.3195067287488"
"18560","1069.6894553572606","1069.6894553572606","1069.6894553572606"
"18561","1090.1719925197806","1090.1719925197806","1090.1719925197806"
"18562","1085.0110543789724","1085.0110543789724","1085.0110543789724"
"18563","1074.5349269936603","1074.5349269936603","1074.5349269936603"
"18564","1076.3985642619505","1076.3985642619505","1076.3985642619505"
"18565","1108.983694946157","1108.983694946157","1108.983694946157"
"18566","1088.7982818649853","1088.7982818649853","1088.7982818649853"
"18567","1093.3945721491637","1093.3945721491637","1093.3945721491637"
"18568","1074.035718692358","1074.035718692358","1074.035718692358"
"18569","1082.3171882285449","1082.3171882285449","1082.3171882285449"
"18570","1112.1086867550566","1112.1086867550566","1112.1086867550566"
"18571","1089.6338670722937","1089.6338670722937","1089.6338670722937"
"18572","1081.5207773092702","1081.5207773092702","1081.5207773092702"
"18573","1088.3023929526976","1088.3023929526976","1088.3023929526976"
"18574","1102.761528767352","1102.761528767352","1102.761528767352"
"18575","1076.99388929343","1076.99388929343","1076.99388929343"
"18576","1082.9824268248758","1082.9824268248758","1082.9824268248758"
"18577","1081.656503248208","1081.656503248208","1081.656503248208"
"18578","1106.3980179677203","1106.3980179677203","1106.3980179677203"
"18579","1054.1731623211383","1054.1731623211383","1054.1731623211383"
"18580","1098.5902607568376","1098.5902607568376","1098.5902607568376"
"18581","1078.1849276660191","1078.1849276660191","1078.1849276660191"
"18582","1106.359325726571","1106.359325726571","1106.359325726571"
"18583","1064.0530021990269","1064.0530021990269","1064.0530021990269"
"18584","1085.1352161575032","1085.1352161575032","1085.1352161575032"
"18585","1085.1279194473564","1085.1279194473564","1085.1279194473564"
"18586","1073.5848335319436","1073.5848335319436","1073.5848335319436"
"18587","1090.167286916827","1090.167286916827","1090.167286916827"
"18588","1895.4935139316071","1895.4935139316071","1895.4935139316071"
"18589","1087.428986842928","1087.428986842928","1087.428986842928"
"18590","1133.1913397579983","1133.1913397579983","1133.1913397579983"
"18591","1100.5661905365257","1100.5661905365257","1100.5661905365257"
"18592","1117.3292195297047","1117.3292195297047","1117.3292195297047"
"18593","1107.4849649023358","1107.4849649023358","1107.4849649023358"
"18594","1135.7870342197607","1135.7870342197607","1135.7870342197607"
"18595","1103.4661906334509","1103.4661906334509","1103.4661906334509"
"18596","1113.411910557776","1113.411910557776","1113.411910557776"
"18597","1139.83800918956","1139.83800918956","1139.83800918956"
"18598","1111.0897371578458","1111.0897371578458","1111.0897371578458"
"18599","1119.939948282106","1119.939948282106","1119.939948282106"
"18600","1091.5719766169518","1091.5719766169518","1091.5719766169518"
"18601","1137.317210879798","1137.317210879798","1137.317210879798"
"18602","1122.2827130050289","1122.2827130050289","1122.2827130050289"
"18603","1115.172180105286","1115.172180105286","1115.172180105286"
"18604","1124.8876228251856","1124.8876228251856","1124.8876228251856"
"18605","1132.7175205580224","1132.7175205580224","1132.7175205580224"
"18606","1109.226945058002","1109.226945058002","1109.226945058002"
"18607","1122.7392614936157","1122.7392614936157","1122.7392614936157"
"18608","1086.7027269389728","1086.7027269389728","1086.7027269389728"
"18609","1140.706358563502","1140.706358563502","1140.706358563502"
"18610","1117.2586301259485","1117.2586301259485","1117.2586301259485"
"18611","1088.6876712977928","1088.6876712977928","1088.6876712977928"
"18612","1110.5661461082614","1110.5661461082614","1110.5661461082614"
"18613","1103.034684363779","1103.034684363779","1103.034684363779"
"18614","1112.884633514576","1112.884633514576","1112.884633514576"
"18615","1086.6500999888158","1086.6500999888158","1086.6500999888158"
"18616","1115.987047433796","1115.987047433796","1115.987047433796"
"18617","1094.872870788722","1094.872870788722","1094.872870788722"
"18618","1083.1542134175472","1083.1542134175472","1083.1542134175472"
"18619","1077.09846864134","1077.09846864134","1077.09846864134"
"18620","1115.559431146443","1115.559431146443","1115.559431146443"
"18621","1087.1961523491036","1087.1961523491036","1087.1961523491036"
"18622","1091.4788294305013","1091.4788294305013","1091.4788294305013"
"18623","1132.646404676994","1132.646404676994","1132.646404676994"
"18624","1088.7818253902697","1088.7818253902697","1088.7818253902697"
"18625","1097.47651962004","1097.47651962004","1097.47651962004"
"18626","1080.5921883957894","1080.5921883957894","1080.5921883957894"
"18627","1117.0048582325749","1117.0048582325749","1117.0048582325749"
"18628","1079.280057353331","1079.280057353331","1079.280057353331"
"18629","1093.684055481296","1093.684055481296","1093.684055481296"
"18630","1095.0951012634544","1095.0951012634544","1095.0951012634544"
"18631","1093.5591228235908","1093.5591228235908","1093.5591228235908"
"18632","1074.5740810616094","1074.5740810616094","1074.5740810616094"
"18633","1069.5870172460343","1069.5870172460343","1069.5870172460343"
"18634","1112.9786109684828","1112.9786109684828","1112.9786109684828"
"18635","1093.1807270123477","1093.1807270123477","1093.1807270123477"
"18636","1064.372825165035","1064.372825165035","1064.372825165035"
"18637","1101.4329728487287","1101.4329728487287","1101.4329728487287"
"18638","1093.7356602649322","1093.7356602649322","1093.7356602649322"
"18639","1096.578192110088","1096.578192110088","1096.578192110088"
"18640","1090.69424683369","1090.69424683369","1090.69424683369"
"18641","1103.545110920913","1103.545110920913","1103.545110920913"
"18642","1089.8395890646505","1089.8395890646505","1089.8395890646505"
"18643","1121.8159924826598","1121.8159924826598","1121.8159924826598"
"18644","1079.7176338878792","1079.7176338878792","1079.7176338878792"
"18645","1106.191812128799","1106.191812128799","1106.191812128799"
"18646","1083.2760952382987","1083.2760952382987","1083.2760952382987"
"18647","1103.865337833995","1103.865337833995","1103.865337833995"
"18648","1072.1392524495195","1072.1392524495195","1072.1392524495195"
"18649","1090.3175504827527","1090.3175504827527","1090.3175504827527"
"18650","1068.8462701685007","1068.8462701685007","1068.8462701685007"
"18651","1094.9622960556735","1094.9622960556735","1094.9622960556735"
"18652","1091.2988143909583","1091.2988143909583","1091.2988143909583"
"18653","1096.8404969785029","1096.8404969785029","1096.8404969785029"
"18654","1069.713747232643","1069.713747232643","1069.713747232643"
"18655","1091.008027282517","1091.008027282517","1091.008027282517"
"18656","1879.1093522817664","1879.1093522817664","1879.1093522817664"
"18657","1093.7348200185236","1093.7348200185236","1093.7348200185236"
"18658","1136.5780219196126","1136.5780219196126","1136.5780219196126"
"18659","1134.904345400587","1134.904345400587","1134.904345400587"
"18660","1131.997577704999","1131.997577704999","1131.997577704999"
"18661","1118.9950915874751","1118.9950915874751","1118.9950915874751"
"18662","1137.8824138588743","1137.8824138588743","1137.8824138588743"
"18663","1125.4204121372134","1125.4204121372134","1125.4204121372134"
"18664","1077.7614328291322","1077.7614328291322","1077.7614328291322"
"18665","1131.8027425563089","1131.8027425563089","1131.8027425563089"
"18666","1117.314338668578","1117.314338668578","1117.314338668578"
"18667","1087.5031730842366","1087.5031730842366","1087.5031730842366"
"18668","1135.825084937008","1135.825084937008","1135.825084937008"
"18669","1070.069879814533","1070.069879814533","1070.069879814533"
"18670","1104.2696359553436","1104.2696359553436","1104.2696359553436"
"18671","1099.5608927080264","1099.5608927080264","1099.5608927080264"
"18672","1101.083861768061","1101.083861768061","1101.083861768061"
"18673","1093.82939336434","1093.82939336434","1093.82939336434"
"18674","1118.178450678258","1118.178450678258","1118.178450678258"
"18675","1107.907566734198","1107.907566734198","1107.907566734198"
"18676","1085.681221767724","1085.681221767724","1085.681221767724"
"18677","1087.8000740859502","1087.8000740859502","1087.8000740859502"
"18678","1120.3994738191116","1120.3994738191116","1120.3994738191116"
"18679","1124.7866604446217","1124.7866604446217","1124.7866604446217"
"18680","1078.636163247986","1078.636163247986","1078.636163247986"
"18681","1106.5279519123346","1106.5279519123346","1106.5279519123346"
"18682","1089.1632718374751","1089.1632718374751","1089.1632718374751"
"18683","1121.4561594216025","1121.4561594216025","1121.4561594216025"
"18684","1080.3596249601617","1080.3596249601617","1080.3596249601617"
"18685","1118.022126672419","1118.022126672419","1118.022126672419"
"18686","1079.8849488338435","1079.8849488338435","1079.8849488338435"
"18687","1117.9794099793285","1117.9794099793285","1117.9794099793285"
"18688","1092.0390368773633","1092.0390368773633","1092.0390368773633"
"18689","1101.7110486833983","1101.7110486833983","1101.7110486833983"
"18690","1105.8822417772571","1105.8822417772571","1105.8822417772571"
"18691","1109.232593436158","1109.232593436158","1109.232593436158"
"18692","1117.674722656954","1117.674722656954","1117.674722656954"
"18693","1076.9991676656632","1076.9991676656632","1076.9991676656632"
"18694","1103.6514198034292","1103.6514198034292","1103.6514198034292"
"18695","1075.3796229817294","1075.3796229817294","1075.3796229817294"
"18696","1131.1539796168609","1131.1539796168609","1131.1539796168609"
"18697","1089.328681748571","1089.328681748571","1089.328681748571"
"18698","1104.4644602419144","1104.4644602419144","1104.4644602419144"
"18699","1097.3533391270075","1097.3533391270075","1097.3533391270075"
"18700","1107.903888972636","1107.903888972636","1107.903888972636"
"18701","1107.4293702214527","1107.4293702214527","1107.4293702214527"
"18702","1088.5974506307768","1088.5974506307768","1088.5974506307768"
"18703","1095.3001369623612","1095.3001369623612","1095.3001369623612"
"18704","1108.1151797874927","1108.1151797874927","1108.1151797874927"
"18705","1095.6077451931333","1095.6077451931333","1095.6077451931333"
"18706","1085.7982755220144","1085.7982755220144","1085.7982755220144"
"18707","1098.7196000981685","1098.7196000981685","1098.7196000981685"
"18708","1077.580951958345","1077.580951958345","1077.580951958345"
"18709","1120.370638481793","1120.370638481793","1120.370638481793"
"18710","1081.929218267367","1081.929218267367","1081.929218267367"
"18711","1098.065889757214","1098.065889757214","1098.065889757214"
"18712","1096.8251103771483","1096.8251103771483","1096.8251103771483"
"18713","1111.7140446309363","1111.7140446309363","1111.7140446309363"
"18714","1097.1486810621702","1097.1486810621702","1097.1486810621702"
"18715","1108.2746323077045","1108.2746323077045","1108.2746323077045"
"18716","1122.8983995623826","1122.8983995623826","1122.8983995623826"
"18717","1103.9905991777305","1103.9905991777305","1103.9905991777305"
"18718","1096.5329793116623","1096.5329793116623","1096.5329793116623"
"18719","1078.8549698719703","1078.8549698719703","1078.8549698719703"
"18720","1103.3342522868509","1103.3342522868509","1103.3342522868509"
"18721","1078.930260062138","1078.930260062138","1078.930260062138"
"18722","1097.5198317507752","1097.5198317507752","1097.5198317507752"
"18723","1130.8105236803246","1130.8105236803246","1130.8105236803246"
"18724","1082.6267870025745","1082.6267870025745","1082.6267870025745"
"18725","1084.279908520453","1084.279908520453","1084.279908520453"
"18726","1071.403062101259","1071.403062101259","1071.403062101259"
"18727","1087.712905779962","1087.712905779962","1087.712905779962"
"18728","1086.1114499794407","1086.1114499794407","1086.1114499794407"
"18729","1072.8161435090692","1072.8161435090692","1072.8161435090692"
"18730","1092.2596302913153","1092.2596302913153","1092.2596302913153"
"18731","1066.9924679912872","1066.9924679912872","1066.9924679912872"
"18732","1106.0305816504438","1106.0305816504438","1106.0305816504438"
"18733","1085.9995296876773","1085.9995296876773","1085.9995296876773"
"18734","1073.4922492784076","1073.4922492784076","1073.4922492784076"
"18735","1095.9864786630617","1095.9864786630617","1095.9864786630617"
"18736","1113.7068324828642","1113.7068324828642","1113.7068324828642"
"18737","1069.7133901817474","1069.7133901817474","1069.7133901817474"
"18738","1069.511032274183","1069.511032274183","1069.511032274183"
"18739","1088.1542940393683","1088.1542940393683","1088.1542940393683"
"18740","1112.3390139272756","1112.3390139272756","1112.3390139272756"
"18741","1075.6055740750908","1075.6055740750908","1075.6055740750908"
"18742","1075.8717013029725","1075.8717013029725","1075.8717013029725"
"18743","1124.7420799326687","1124.7420799326687","1124.7420799326687"
"18744","1072.647539200935","1072.647539200935","1072.647539200935"
"18745","1084.1923696489298","1084.1923696489298","1084.1923696489298"
"18746","1123.2253564780035","1123.2253564780035","1123.2253564780035"
"18747","1118.4579204375827","1118.4579204375827","1118.4579204375827"
"18748","1081.0898689155229","1081.0898689155229","1081.0898689155229"
"18749","1104.6586245141305","1104.6586245141305","1104.6586245141305"
"18750","1082.4641463080857","1082.4641463080857","1082.4641463080857"
"18751","1087.411776803216","1087.411776803216","1087.411776803216"
"18752","1080.0536858317282","1080.0536858317282","1080.0536858317282"
"18753","1072.3469391914948","1072.3469391914948","1072.3469391914948"
"18754","1102.558610376078","1102.558610376078","1102.558610376078"
"18755","1066.9800312902626","1066.9800312902626","1066.9800312902626"
"18756","1089.874166018204","1089.874166018204","1089.874166018204"
"18757","1102.799628824372","1102.799628824372","1102.799628824372"
"18758","1102.1459130355051","1102.1459130355051","1102.1459130355051"
"18759","1079.0237562890484","1079.0237562890484","1079.0237562890484"
"18760","1071.6607011246435","1071.6607011246435","1071.6607011246435"
"18761","1107.3911535459597","1107.3911535459597","1107.3911535459597"
"18762","1075.5096376770184","1075.5096376770184","1075.5096376770184"
"18763","1073.9020018581173","1073.9020018581173","1073.9020018581173"
"18764","1078.2581456454568","1078.2581456454568","1078.2581456454568"
"18765","1125.8629545008855","1125.8629545008855","1125.8629545008855"
"18766","1073.6255050409625","1073.6255050409625","1073.6255050409625"
"18767","1093.9170201907982","1093.9170201907982","1093.9170201907982"
"18768","1077.268334318927","1077.268334318927","1077.268334318927"
"18769","1083.7211118778666","1083.7211118778666","1083.7211118778666"
"18770","1100.9497918635902","1100.9497918635902","1100.9497918635902"
"18771","1080.3956851813698","1080.3956851813698","1080.3956851813698"
"18772","1107.136045285387","1107.136045285387","1107.136045285387"
"18773","1086.111563218955","1086.111563218955","1086.111563218955"
"18774","1064.7450784396958","1064.7450784396958","1064.7450784396958"
"18775","1109.3281946576396","1109.3281946576396","1109.3281946576396"
"18776","1071.7129939681813","1071.7129939681813","1071.7129939681813"
"18777","1102.23264000351","1102.23264000351","1102.23264000351"
"18778","1102.9831156477944","1102.9831156477944","1102.9831156477944"
"18779","1139.5488405116162","1139.5488405116162","1139.5488405116162"
"18780","1080.8758666053566","1080.8758666053566","1080.8758666053566"
"18781","1150.7676768960014","1150.7676768960014","1150.7676768960014"
"18782","1105.1577434719522","1105.1577434719522","1105.1577434719522"
"18783","1121.2045528174922","1121.2045528174922","1121.2045528174922"
"18784","1074.2450482400714","1074.2450482400714","1074.2450482400714"
"18785","1115.892526985751","1115.892526985751","1115.892526985751"
"18786","1099.4441479680677","1099.4441479680677","1099.4441479680677"
"18787","1121.0815221263665","1121.0815221263665","1121.0815221263665"
"18788","1098.991697455966","1098.991697455966","1098.991697455966"
