"Step","coco_sched_baselines_fix2 - gnorm","coco_sched_baselines_fix2 - gnorm__MIN","coco_sched_baselines_fix2 - gnorm__MAX"
"1379","2.7738640511682875","2.7738640511682875","2.7738640511682875"
"1380","2.4618274830370503","2.4618274830370503","2.4618274830370503"
"1381","2.6412962860721003","2.6412962860721003","2.6412962860721003"
"1382","2.375200616275848","2.375200616275848","2.375200616275848"
"1383","2.6083738201422175","2.6083738201422175","2.6083738201422175"
"1384","1.9774048026460336","1.9774048026460336","1.9774048026460336"
"1385","2.3899151824515195","2.3899151824515195","2.3899151824515195"
"1386","1.9287028719833104","1.9287028719833104","1.9287028719833104"
"1387","2.3546335495802504","2.3546335495802504","2.3546335495802504"
"1388","2.3591900770828205","2.3591900770828205","2.3591900770828205"
"1389","3.022203588253616","3.022203588253616","3.022203588253616"
"1390","2.2186786697093694","2.2186786697093694","2.2186786697093694"
"1391","2.319303970554798","2.319303970554798","2.319303970554798"
"1392","2.510536981881722","2.510536981881722","2.510536981881722"
"1393","2.2053062891606547","2.2053062891606547","2.2053062891606547"
"1394","2.1086976639211725","2.1086976639211725","2.1086976639211725"
"1395","1.6294446568531828","1.6294446568531828","1.6294446568531828"
"1396","2.3154060665964127","2.3154060665964127","2.3154060665964127"
"1397","2.061559583645209","2.061559583645209","2.061559583645209"
"1398","2.184216986551209","2.184216986551209","2.184216986551209"
"1399","2.5267659877039756","2.5267659877039756","2.5267659877039756"
"1400","2.1498687070425895","2.1498687070425895","2.1498687070425895"
"1401","3.845410472893508","3.845410472893508","3.845410472893508"
"1402","2.075446036120851","2.075446036120851","2.075446036120851"
"1403","2.5032500504528525","2.5032500504528525","2.5032500504528525"
"1404","3.1263809272514083","3.1263809272514083","3.1263809272514083"
"1405","2.489010770214732","2.489010770214732","2.489010770214732"
"1406","2.904227859564162","2.904227859564162","2.904227859564162"
"1407","2.4328837775922714","2.4328837775922714","2.4328837775922714"
"1408","2.0348476960726662","2.0348476960726662","2.0348476960726662"
"1409","2.360602150811001","2.360602150811001","2.360602150811001"
"1410","2.3391993286228834","2.3391993286228834","2.3391993286228834"
"1411","2.3599251973647877","2.3599251973647877","2.3599251973647877"
"1412","2.7842429334425662","2.7842429334425662","2.7842429334425662"
"1413","2.319022331344126","2.319022331344126","2.319022331344126"
"1414","2.6973137715620203","2.6973137715620203","2.6973137715620203"
"1415","2.096631386109709","2.096631386109709","2.096631386109709"
"1416","2.4498619679634093","2.4498619679634093","2.4498619679634093"
"1417","2.429208558338838","2.429208558338838","2.429208558338838"
"1418","2.5102965630640597","2.5102965630640597","2.5102965630640597"
"1419","2.708905513747516","2.708905513747516","2.708905513747516"
"1420","1.9708371033727832","1.9708371033727832","1.9708371033727832"
"1421","2.295749123621356","2.295749123621356","2.295749123621356"
"1422","2.5068880514569916","2.5068880514569916","2.5068880514569916"
"1423","2.530029159619546","2.530029159619546","2.530029159619546"
"1424","2.591926105010812","2.591926105010812","2.591926105010812"
"1425","2.4676770854676837","2.4676770854676837","2.4676770854676837"
"1426","2.3578071559277443","2.3578071559277443","2.3578071559277443"
"1427","3.018188958002632","3.018188958002632","3.018188958002632"
"1428","2.330054129066147","2.330054129066147","2.330054129066147"
"1429","3.220797318626067","3.220797318626067","3.220797318626067"
"1430","2.089747560026167","2.089747560026167","2.089747560026167"
"1431","2.4125350866533792","2.4125350866533792","2.4125350866533792"
"1432","2.0379214627995568","2.0379214627995568","2.0379214627995568"
"1433","2.2635858864171756","2.2635858864171756","2.2635858864171756"
"1434","2.554643478812877","2.554643478812877","2.554643478812877"
"1435","2.164664139860963","2.164664139860963","2.164664139860963"
"1436","2.3394366128386914","2.3394366128386914","2.3394366128386914"
"1437","2.815623492555192","2.815623492555192","2.815623492555192"
"1438","2.050555785179826","2.050555785179826","2.050555785179826"
"1439","2.417442859341733","2.417442859341733","2.417442859341733"
"1440","2.602384437787683","2.602384437787683","2.602384437787683"
"1441","2.5218098863478766","2.5218098863478766","2.5218098863478766"
"1442","2.8083050278492077","2.8083050278492077","2.8083050278492077"
"1443","2.3303737910114015","2.3303737910114015","2.3303737910114015"
"1444","2.3133170080530316","2.3133170080530316","2.3133170080530316"
"1445","2.5230262236638774","2.5230262236638774","2.5230262236638774"
"1446","2.092486140074306","2.092486140074306","2.092486140074306"
"1447","3.066919195155981","3.066919195155981","3.066919195155981"
"1448","3.019180460894805","3.019180460894805","3.019180460894805"
"1449","2.6208873987595833","2.6208873987595833","2.6208873987595833"
"1450","2.547816545607149","2.547816545607149","2.547816545607149"
"1451","2.177290960551125","2.177290960551125","2.177290960551125"
"1452","2.4656446814291844","2.4656446814291844","2.4656446814291844"
"1453","2.8473885419708664","2.8473885419708664","2.8473885419708664"
"1454","2.539464592568143","2.539464592568143","2.539464592568143"
"1455","2.674659195636618","2.674659195636618","2.674659195636618"
"1456","2.1803774304686327","2.1803774304686327","2.1803774304686327"
"1457","3.1909207413916905","3.1909207413916905","3.1909207413916905"
"1458","2.275313513279384","2.275313513279384","2.275313513279384"
"1459","2.4593428467396157","2.4593428467396157","2.4593428467396157"
"1460","3.7080509991258257","3.7080509991258257","3.7080509991258257"
"1461","2.432924161225253","2.432924161225253","2.432924161225253"
"1462","3.2373071338075943","3.2373071338075943","3.2373071338075943"
"1463","2.192913863740664","2.192913863740664","2.192913863740664"
"1464","2.3289377667487985","2.3289377667487985","2.3289377667487985"
"1465","2.8012645367433007","2.8012645367433007","2.8012645367433007"
"1466","2.452947846989638","2.452947846989638","2.452947846989638"
"1467","2.6090928095508943","2.6090928095508943","2.6090928095508943"
"1468","2.4178517138909292","2.4178517138909292","2.4178517138909292"
"1469","2.7688327023782064","2.7688327023782064","2.7688327023782064"
"1470","2.653162589877375","2.653162589877375","2.653162589877375"
"1471","3.002389243026967","3.002389243026967","3.002389243026967"
"1472","3.0670028159673306","3.0670028159673306","3.0670028159673306"
"1473","2.2841547704363205","2.2841547704363205","2.2841547704363205"
"1474","2.4395015958537605","2.4395015958537605","2.4395015958537605"
"1475","2.7120204958976113","2.7120204958976113","2.7120204958976113"
"1476","2.2157427412782873","2.2157427412782873","2.2157427412782873"
"1477","3.286624220128246","3.286624220128246","3.286624220128246"
"1478","2.225120728327744","2.225120728327744","2.225120728327744"
"1479","2.375598765264412","2.375598765264412","2.375598765264412"
"1480","2.229375640929121","2.229375640929121","2.229375640929121"
"1481","3.4433338353338807","3.4433338353338807","3.4433338353338807"
"1482","2.169931937662985","2.169931937662985","2.169931937662985"
"1483","2.9683248873291332","2.9683248873291332","2.9683248873291332"
"1484","2.528176280883096","2.528176280883096","2.528176280883096"
"1485","2.52485684381249","2.52485684381249","2.52485684381249"
"1486","2.411277816732353","2.411277816732353","2.411277816732353"
"1487","2.126566609514999","2.126566609514999","2.126566609514999"
"1488","2.625140732126894","2.625140732126894","2.625140732126894"
"1489","2.2190604252086867","2.2190604252086867","2.2190604252086867"
"1490","2.9234223571269697","2.9234223571269697","2.9234223571269697"
"1491","2.007179393294591","2.007179393294591","2.007179393294591"
"1492","3.764980216120187","3.764980216120187","3.764980216120187"
"1493","3.010175543478743","3.010175543478743","3.010175543478743"
"1494","1.946245536890172","1.946245536890172","1.946245536890172"
"1495","2.6191108079337933","2.6191108079337933","2.6191108079337933"
"1496","3.248223518663258","3.248223518663258","3.248223518663258"
"1497","1.936283031171254","1.936283031171254","1.936283031171254"
"1498","2.2583403112064513","2.2583403112064513","2.2583403112064513"
"1499","2.4962249610764484","2.4962249610764484","2.4962249610764484"
"1500","2.4944043862002574","2.4944043862002574","2.4944043862002574"
"1501","2.0670931035161613","2.0670931035161613","2.0670931035161613"
"1502","2.2834517329409203","2.2834517329409203","2.2834517329409203"
"1503","2.750420337424555","2.750420337424555","2.750420337424555"
"1505","2.5279082289016306","2.5279082289016306","2.5279082289016306"
"1506","2.262680652788345","2.262680652788345","2.262680652788345"
"1507","2.237512007402702","2.237512007402702","2.237512007402702"
"1508","2.2571683159954885","2.2571683159954885","2.2571683159954885"
"1509","2.5717648172635026","2.5717648172635026","2.5717648172635026"
"1510","2.113446997181342","2.113446997181342","2.113446997181342"
"1511","3.3624732591266495","3.3624732591266495","3.3624732591266495"
"1512","2.9502693241044984","2.9502693241044984","2.9502693241044984"
"1513","2.383051027630427","2.383051027630427","2.383051027630427"
"1514","3.37620453688727","3.37620453688727","3.37620453688727"
"1515","2.2979328688106326","2.2979328688106326","2.2979328688106326"
"1516","1.9630169703381508","1.9630169703381508","1.9630169703381508"
"1517","2.7841650115344354","2.7841650115344354","2.7841650115344354"
"1518","2.233523580707923","2.233523580707923","2.233523580707923"
"1519","1.585351646679933","1.585351646679933","1.585351646679933"
"1520","3.365927404471465","3.365927404471465","3.365927404471465"
"1521","2.7287080771590215","2.7287080771590215","2.7287080771590215"
"1522","2.5945988508004914","2.5945988508004914","2.5945988508004914"
"1523","2.3425859653069425","2.3425859653069425","2.3425859653069425"
"1524","2.193020587447499","2.193020587447499","2.193020587447499"
"1525","2.2688313012504944","2.2688313012504944","2.2688313012504944"
"1526","2.792470603525259","2.792470603525259","2.792470603525259"
"1527","2.2504401416742534","2.2504401416742534","2.2504401416742534"
"1528","2.0975043721712336","2.0975043721712336","2.0975043721712336"
"1529","2.8283401990581933","2.8283401990581933","2.8283401990581933"
"1530","3.0376206960569574","3.0376206960569574","3.0376206960569574"
"1531","2.9829559362407565","2.9829559362407565","2.9829559362407565"
"1532","2.232174372200288","2.232174372200288","2.232174372200288"
"1533","1.6490619714104549","1.6490619714104549","1.6490619714104549"
"1534","2.778312039714485","2.778312039714485","2.778312039714485"
"1535","2.62008953455838","2.62008953455838","2.62008953455838"
"1536","2.3009868589408615","2.3009868589408615","2.3009868589408615"
"1537","2.335412909544799","2.335412909544799","2.335412909544799"
"1538","2.297411389044957","2.297411389044957","2.297411389044957"
"1539","2.5535802804464627","2.5535802804464627","2.5535802804464627"
"1540","2.3870345675212024","2.3870345675212024","2.3870345675212024"
"1541","2.423366570827809","2.423366570827809","2.423366570827809"
"1542","2.496511711518526","2.496511711518526","2.496511711518526"
"1543","2.386102353209531","2.386102353209531","2.386102353209531"
"1544","3.380319670957157","3.380319670957157","3.380319670957157"
"1545","2.659857355845052","2.659857355845052","2.659857355845052"
"1546","2.4594379283804084","2.4594379283804084","2.4594379283804084"
"1547","3.5781342193123615","3.5781342193123615","3.5781342193123615"
"1548","3.1845169728217377","3.1845169728217377","3.1845169728217377"
"1549","2.222511194147927","2.222511194147927","2.222511194147927"
"1550","2.279457524322183","2.279457524322183","2.279457524322183"
"1551","2.392282841339241","2.392282841339241","2.392282841339241"
"1552","2.768550543174679","2.768550543174679","2.768550543174679"
"1553","2.3164025838002384","2.3164025838002384","2.3164025838002384"
"1554","2.6311937273823007","2.6311937273823007","2.6311937273823007"
"1555","2.936870437916685","2.936870437916685","2.936870437916685"
"1556","2.071782198219553","2.071782198219553","2.071782198219553"
"1557","3.062434913780502","3.062434913780502","3.062434913780502"
"1558","2.6939428230756572","2.6939428230756572","2.6939428230756572"
"1559","2.7823756972017257","2.7823756972017257","2.7823756972017257"
"1560","2.4312919332764342","2.4312919332764342","2.4312919332764342"
"1561","2.683037106334672","2.683037106334672","2.683037106334672"
"1562","2.214424722301662","2.214424722301662","2.214424722301662"
"1563","2.4529361735788684","2.4529361735788684","2.4529361735788684"
"1564","2.795919442067386","2.795919442067386","2.795919442067386"
"1565","2.353764623790249","2.353764623790249","2.353764623790249"
"1566","2.579595877498854","2.579595877498854","2.579595877498854"
"1567","2.533781386490605","2.533781386490605","2.533781386490605"
"1568","2.039632987679214","2.039632987679214","2.039632987679214"
"1569","2.705876939179564","2.705876939179564","2.705876939179564"
"1570","2.4180017982653816","2.4180017982653816","2.4180017982653816"
"1571","2.431688009068172","2.431688009068172","2.431688009068172"
"1572","2.5031678700639883","2.5031678700639883","2.5031678700639883"
"1573","2.147035317110746","2.147035317110746","2.147035317110746"
"1574","2.6254661631731997","2.6254661631731997","2.6254661631731997"
"1575","3.467057069257401","3.467057069257401","3.467057069257401"
"1576","2.3195981259458773","2.3195981259458773","2.3195981259458773"
"1577","2.63065159221572","2.63065159221572","2.63065159221572"
"1578","2.2178750706521253","2.2178750706521253","2.2178750706521253"
"1579","2.9411099637536036","2.9411099637536036","2.9411099637536036"
"1580","2.0947945120307843","2.0947945120307843","2.0947945120307843"
"1581","2.532474654989584","2.532474654989584","2.532474654989584"
"1582","2.9580177253479327","2.9580177253479327","2.9580177253479327"
"1583","2.0435040230315415","2.0435040230315415","2.0435040230315415"
"1584","2.2832506436939197","2.2832506436939197","2.2832506436939197"
"1585","3.893152317731235","3.893152317731235","3.893152317731235"
"1586","3.254301360141547","3.254301360141547","3.254301360141547"
"1587","3.0733028170246897","3.0733028170246897","3.0733028170246897"
"1588","3.0301879584862643","3.0301879584862643","3.0301879584862643"
"1589","2.5944689874029265","2.5944689874029265","2.5944689874029265"
"1590","2.3783422952345727","2.3783422952345727","2.3783422952345727"
"1591","2.5281426683789943","2.5281426683789943","2.5281426683789943"
"1592","2.2704034394837396","2.2704034394837396","2.2704034394837396"
"1593","2.2960454973652547","2.2960454973652547","2.2960454973652547"
"1594","2.545583714216087","2.545583714216087","2.545583714216087"
"1595","2.427389211883914","2.427389211883914","2.427389211883914"
"1596","2.4547612104544414","2.4547612104544414","2.4547612104544414"
"1597","2.730259144404828","2.730259144404828","2.730259144404828"
"1598","2.339825861421972","2.339825861421972","2.339825861421972"
"1599","2.812548139133613","2.812548139133613","2.812548139133613"
"1600","3.0208828567028188","3.0208828567028188","3.0208828567028188"
"1601","2.5533931534309855","2.5533931534309855","2.5533931534309855"
"1602","2.015560273128955","2.015560273128955","2.015560273128955"
"1603","2.4321782899019317","2.4321782899019317","2.4321782899019317"
"1604","2.9745754686540975","2.9745754686540975","2.9745754686540975"
"1605","2.3672487072187436","2.3672487072187436","2.3672487072187436"
"1606","2.207193618565915","2.207193618565915","2.207193618565915"
"1607","2.488858703993816","2.488858703993816","2.488858703993816"
"1608","2.381121361187455","2.381121361187455","2.381121361187455"
"1609","2.738560671289061","2.738560671289061","2.738560671289061"
"1610","2.433776119870247","2.433776119870247","2.433776119870247"
"1611","2.445600535634584","2.445600535634584","2.445600535634584"
"1612","2.564318243866201","2.564318243866201","2.564318243866201"
"1613","2.9086575688241263","2.9086575688241263","2.9086575688241263"
"1614","2.7403417160144783","2.7403417160144783","2.7403417160144783"
"1615","2.7745533041240047","2.7745533041240047","2.7745533041240047"
"1616","2.697540305389491","2.697540305389491","2.697540305389491"
"1617","2.6108146193171504","2.6108146193171504","2.6108146193171504"
"1618","2.350272052034165","2.350272052034165","2.350272052034165"
"1619","2.2262818434049048","2.2262818434049048","2.2262818434049048"
"1620","2.968066914967678","2.968066914967678","2.968066914967678"
"1621","2.6197633867182564","2.6197633867182564","2.6197633867182564"
"1622","2.7042561187141945","2.7042561187141945","2.7042561187141945"
"1623","2.392170064368341","2.392170064368341","2.392170064368341"
"1624","3.290024751302259","3.290024751302259","3.290024751302259"
"1625","3.2260729871243967","3.2260729871243967","3.2260729871243967"
"1626","2.252374439828847","2.252374439828847","2.252374439828847"
"1627","2.5806329531420347","2.5806329531420347","2.5806329531420347"
"1628","2.463068069299548","2.463068069299548","2.463068069299548"
"1629","2.386185679084921","2.386185679084921","2.386185679084921"
"1630","2.48558238253172","2.48558238253172","2.48558238253172"
"1631","2.2798701776494843","2.2798701776494843","2.2798701776494843"
"1632","2.351203673391987","2.351203673391987","2.351203673391987"
"1633","2.774693084062268","2.774693084062268","2.774693084062268"
"1634","2.154780737690085","2.154780737690085","2.154780737690085"
"1635","2.3969991246567575","2.3969991246567575","2.3969991246567575"
"1636","2.2748557029068017","2.2748557029068017","2.2748557029068017"
"1637","3.0974273093699067","3.0974273093699067","3.0974273093699067"
"1638","2.508242006285913","2.508242006285913","2.508242006285913"
"1639","2.3453608551343135","2.3453608551343135","2.3453608551343135"
"1640","2.28344036903978","2.28344036903978","2.28344036903978"
"1641","2.739901810534438","2.739901810534438","2.739901810534438"
"1642","2.507429072317055","2.507429072317055","2.507429072317055"
"1643","1.9923707535293764","1.9923707535293764","1.9923707535293764"
"1644","2.626215522722786","2.626215522722786","2.626215522722786"
"1645","2.1532326020786803","2.1532326020786803","2.1532326020786803"
"1646","2.6246245562366086","2.6246245562366086","2.6246245562366086"
"1647","2.3083579930354152","2.3083579930354152","2.3083579930354152"
"1648","2.140333637698159","2.140333637698159","2.140333637698159"
"1649","3.743551772014875","3.743551772014875","3.743551772014875"
"1650","2.7253762799313055","2.7253762799313055","2.7253762799313055"
"1651","2.163028632769123","2.163028632769123","2.163028632769123"
"1652","2.711606274390435","2.711606274390435","2.711606274390435"
"1653","2.914209688305765","2.914209688305765","2.914209688305765"
"1654","2.883681901934473","2.883681901934473","2.883681901934473"
"1655","2.2180649143410065","2.2180649143410065","2.2180649143410065"
"1656","2.894907710157553","2.894907710157553","2.894907710157553"
"1657","2.0381732347160377","2.0381732347160377","2.0381732347160377"
"1658","1.8779835332295736","1.8779835332295736","1.8779835332295736"
"1659","2.2915294342721886","2.2915294342721886","2.2915294342721886"
"1660","2.2408437397914907","2.2408437397914907","2.2408437397914907"
"1661","2.6357790894352866","2.6357790894352866","2.6357790894352866"
"1662","2.272265254671916","2.272265254671916","2.272265254671916"
"1663","2.2765802625018323","2.2765802625018323","2.2765802625018323"
"1664","2.510481811247234","2.510481811247234","2.510481811247234"
"1665","2.8412283440764927","2.8412283440764927","2.8412283440764927"
"1666","2.1334331136017934","2.1334331136017934","2.1334331136017934"
"1667","1.904498952860415","1.904498952860415","1.904498952860415"
"1668","3.073648409344091","3.073648409344091","3.073648409344091"
"1669","2.271479376141576","2.271479376141576","2.271479376141576"
"1670","2.691749361535018","2.691749361535018","2.691749361535018"
"1671","3.0045703840478857","3.0045703840478857","3.0045703840478857"
"1672","2.3576341736469004","2.3576341736469004","2.3576341736469004"
"1673","2.413850321850079","2.413850321850079","2.413850321850079"
"1674","2.0964326891819645","2.0964326891819645","2.0964326891819645"
"1675","2.8957833231227093","2.8957833231227093","2.8957833231227093"
"1676","2.6940498925470417","2.6940498925470417","2.6940498925470417"
"1677","2.8076264553513353","2.8076264553513353","2.8076264553513353"
"1678","2.3400214975936504","2.3400214975936504","2.3400214975936504"
"1679","2.769171692565788","2.769171692565788","2.769171692565788"
"1680","2.541743937717606","2.541743937717606","2.541743937717606"
"1681","2.922173917423014","2.922173917423014","2.922173917423014"
"1682","2.5883540637715328","2.5883540637715328","2.5883540637715328"
"1683","2.5604110475630293","2.5604110475630293","2.5604110475630293"
"1684","2.5043889432359814","2.5043889432359814","2.5043889432359814"
"1685","2.2155432442634324","2.2155432442634324","2.2155432442634324"
"1686","2.458373144085334","2.458373144085334","2.458373144085334"
"1687","2.1709271304548667","2.1709271304548667","2.1709271304548667"
"1688","2.198258757438292","2.198258757438292","2.198258757438292"
"1689","2.5111964247848024","2.5111964247848024","2.5111964247848024"
"1690","2.80317797720648","2.80317797720648","2.80317797720648"
"1691","2.417271581641761","2.417271581641761","2.417271581641761"
"1692","1.785160258780542","1.785160258780542","1.785160258780542"
"1693","2.3095194594524058","2.3095194594524058","2.3095194594524058"
"1694","2.8337612663946916","2.8337612663946916","2.8337612663946916"
"1695","2.2508080235991472","2.2508080235991472","2.2508080235991472"
"1696","2.613656758980125","2.613656758980125","2.613656758980125"
"1697","2.7941091285080906","2.7941091285080906","2.7941091285080906"
"1698","2.102118944156958","2.102118944156958","2.102118944156958"
"1699","2.3869629699394945","2.3869629699394945","2.3869629699394945"
"1700","2.3960261405124603","2.3960261405124603","2.3960261405124603"
"1701","1.9640893666919224","1.9640893666919224","1.9640893666919224"
"1702","2.806075158624411","2.806075158624411","2.806075158624411"
"1703","2.5018304701611647","2.5018304701611647","2.5018304701611647"
"1704","2.8297345006431303","2.8297345006431303","2.8297345006431303"
"1705","2.578126120119188","2.578126120119188","2.578126120119188"
"1706","2.205754579094439","2.205754579094439","2.205754579094439"
"1707","2.2916112145582073","2.2916112145582073","2.2916112145582073"
"1708","2.6866542347848417","2.6866542347848417","2.6866542347848417"
"1709","2.0536908250517327","2.0536908250517327","2.0536908250517327"
"1710","2.6420432083586434","2.6420432083586434","2.6420432083586434"
"1711","2.2310720274562463","2.2310720274562463","2.2310720274562463"
"1712","2.561193776453644","2.561193776453644","2.561193776453644"
"1713","2.933631686791355","2.933631686791355","2.933631686791355"
"1714","2.3333045444486684","2.3333045444486684","2.3333045444486684"
"1715","2.4956728695576036","2.4956728695576036","2.4956728695576036"
"1716","2.3101009857860983","2.3101009857860983","2.3101009857860983"
"1717","2.4614150771646592","2.4614150771646592","2.4614150771646592"
"1718","1.9743970609525745","1.9743970609525745","1.9743970609525745"
"1719","2.216773966234939","2.216773966234939","2.216773966234939"
"1720","2.471936831709978","2.471936831709978","2.471936831709978"
"1721","2.490285024407987","2.490285024407987","2.490285024407987"
"1722","2.764320111563004","2.764320111563004","2.764320111563004"
"1723","2.7638587016061775","2.7638587016061775","2.7638587016061775"
"1724","2.7034167737343857","2.7034167737343857","2.7034167737343857"
"1725","2.7124777839259115","2.7124777839259115","2.7124777839259115"
"1726","2.383837912304219","2.383837912304219","2.383837912304219"
"1727","1.894468768429238","1.894468768429238","1.894468768429238"
"1728","2.0801812095054664","2.0801812095054664","2.0801812095054664"
"1729","2.0718291858400915","2.0718291858400915","2.0718291858400915"
"1730","3.023156886524782","3.023156886524782","3.023156886524782"
"1731","2.169718933023092","2.169718933023092","2.169718933023092"
"1732","2.39879334696935","2.39879334696935","2.39879334696935"
"1733","2.9503115054544136","2.9503115054544136","2.9503115054544136"
"1734","2.766080866149427","2.766080866149427","2.766080866149427"
"1735","2.432979095695177","2.432979095695177","2.432979095695177"
"1736","2.3587112961665153","2.3587112961665153","2.3587112961665153"
"1737","2.505819476308381","2.505819476308381","2.505819476308381"
"1738","1.9057426340638868","1.9057426340638868","1.9057426340638868"
"1739","2.8915768205288734","2.8915768205288734","2.8915768205288734"
"1740","3.2479435284117497","3.2479435284117497","3.2479435284117497"
"1741","2.7012755925198975","2.7012755925198975","2.7012755925198975"
"1742","2.6207044942111084","2.6207044942111084","2.6207044942111084"
"1743","2.351065670890303","2.351065670890303","2.351065670890303"
"1744","2.4275142974832975","2.4275142974832975","2.4275142974832975"
"1745","2.3866559232912112","2.3866559232912112","2.3866559232912112"
"1746","2.1659939265188535","2.1659939265188535","2.1659939265188535"
"1747","2.611687681025248","2.611687681025248","2.611687681025248"
"1748","2.0260164274900143","2.0260164274900143","2.0260164274900143"
"1749","2.8884612540903163","2.8884612540903163","2.8884612540903163"
"1750","2.8652902057716316","2.8652902057716316","2.8652902057716316"
"1751","2.6455397109388694","2.6455397109388694","2.6455397109388694"
"1752","2.852197584995561","2.852197584995561","2.852197584995561"
"1753","3.0728241293125027","3.0728241293125027","3.0728241293125027"
"1754","3.118145162684769","3.118145162684769","3.118145162684769"
"1756","2.794733977353209","2.794733977353209","2.794733977353209"
"1757","2.6751289771959836","2.6751289771959836","2.6751289771959836"
"1758","2.3845546350955993","2.3845546350955993","2.3845546350955993"
"1759","2.333444009427397","2.333444009427397","2.333444009427397"
"1760","2.789420950579828","2.789420950579828","2.789420950579828"
"1761","2.6535014968939015","2.6535014968939015","2.6535014968939015"
"1762","2.3154696690003695","2.3154696690003695","2.3154696690003695"
"1763","2.399622502462274","2.399622502462274","2.399622502462274"
"1764","2.544421584767888","2.544421584767888","2.544421584767888"
"1765","2.436070487322229","2.436070487322229","2.436070487322229"
"1766","2.3653195124240973","2.3653195124240973","2.3653195124240973"
"1767","2.7568211518648074","2.7568211518648074","2.7568211518648074"
"1768","3.031241375556644","3.031241375556644","3.031241375556644"
"1769","3.227386438431348","3.227386438431348","3.227386438431348"
"1770","2.893559080773169","2.893559080773169","2.893559080773169"
"1771","2.674478974359369","2.674478974359369","2.674478974359369"
"1772","2.3205602407808668","2.3205602407808668","2.3205602407808668"
"1773","2.1758873023987015","2.1758873023987015","2.1758873023987015"
"1774","2.427920987238492","2.427920987238492","2.427920987238492"
"1775","2.5209842750410334","2.5209842750410334","2.5209842750410334"
"1776","2.5864620459981067","2.5864620459981067","2.5864620459981067"
"1777","2.3685053943579275","2.3685053943579275","2.3685053943579275"
"1778","2.9003329103344635","2.9003329103344635","2.9003329103344635"
"1779","2.3717825868047253","2.3717825868047253","2.3717825868047253"
"1780","2.5162598783248855","2.5162598783248855","2.5162598783248855"
"1781","3.1335784877239696","3.1335784877239696","3.1335784877239696"
"1782","2.9795139274584552","2.9795139274584552","2.9795139274584552"
"1783","2.6936502591397637","2.6936502591397637","2.6936502591397637"
"1784","2.5427728790584943","2.5427728790584943","2.5427728790584943"
"1785","2.2529164934720782","2.2529164934720782","2.2529164934720782"
"1786","3.188227923536152","3.188227923536152","3.188227923536152"
"1787","2.6382760720834804","2.6382760720834804","2.6382760720834804"
"1788","2.9447822128596157","2.9447822128596157","2.9447822128596157"
"1789","3.013283875945894","3.013283875945894","3.013283875945894"
"1790","3.741670477258469","3.741670477258469","3.741670477258469"
"1791","2.2027431652845557","2.2027431652845557","2.2027431652845557"
"1792","2.484416046510914","2.484416046510914","2.484416046510914"
"1793","2.928643869418208","2.928643869418208","2.928643869418208"
"1794","2.628192175141635","2.628192175141635","2.628192175141635"
"1795","2.576334747503867","2.576334747503867","2.576334747503867"
"1796","2.593927266042198","2.593927266042198","2.593927266042198"
"1797","3.179457310729729","3.179457310729729","3.179457310729729"
"1798","2.3138122417306","2.3138122417306","2.3138122417306"
"1799","3.122541862782603","3.122541862782603","3.122541862782603"
"1800","3.8254212811628374","3.8254212811628374","3.8254212811628374"
"1801","2.0573640028970894","2.0573640028970894","2.0573640028970894"
"1802","3.3656167307176883","3.3656167307176883","3.3656167307176883"
"1803","2.340105976217876","2.340105976217876","2.340105976217876"
"1804","2.208319667258677","2.208319667258677","2.208319667258677"
"1805","2.851527460828422","2.851527460828422","2.851527460828422"
"1806","2.950293750486091","2.950293750486091","2.950293750486091"
"1807","3.2211218533801853","3.2211218533801853","3.2211218533801853"
"1808","2.0298817991819487","2.0298817991819487","2.0298817991819487"
"1809","2.6744754016993832","2.6744754016993832","2.6744754016993832"
"1810","2.439899251013263","2.439899251013263","2.439899251013263"
"1811","2.167555377990832","2.167555377990832","2.167555377990832"
"1812","2.436258769175776","2.436258769175776","2.436258769175776"
"1813","2.2720098136327365","2.2720098136327365","2.2720098136327365"
"1814","2.6753560679363138","2.6753560679363138","2.6753560679363138"
"1815","2.141060014886478","2.141060014886478","2.141060014886478"
"1816","2.2361991481731676","2.2361991481731676","2.2361991481731676"
"1817","2.339931316671296","2.339931316671296","2.339931316671296"
"1818","2.3621046478643613","2.3621046478643613","2.3621046478643613"
"1819","2.8068459592141055","2.8068459592141055","2.8068459592141055"
"1820","2.637470738252884","2.637470738252884","2.637470738252884"
"1821","2.3016469194372045","2.3016469194372045","2.3016469194372045"
"1822","2.8853854677008544","2.8853854677008544","2.8853854677008544"
"1823","2.1800189670063683","2.1800189670063683","2.1800189670063683"
"1824","2.6585717042353156","2.6585717042353156","2.6585717042353156"
"1825","2.522931330244244","2.522931330244244","2.522931330244244"
"1826","3.5630063119776367","3.5630063119776367","3.5630063119776367"
"1827","2.269545499124939","2.269545499124939","2.269545499124939"
"1828","2.907226546653282","2.907226546653282","2.907226546653282"
"1829","2.470692701458044","2.470692701458044","2.470692701458044"
"1830","2.9478536950759033","2.9478536950759033","2.9478536950759033"
"1831","1.6589426852219868","1.6589426852219868","1.6589426852219868"
"1832","2.2144856936756576","2.2144856936756576","2.2144856936756576"
"1833","2.292093381661692","2.292093381661692","2.292093381661692"
"1834","2.4805385043639503","2.4805385043639503","2.4805385043639503"
"1835","3.097763367784104","3.097763367784104","3.097763367784104"
